Nombre,Av. Epigmenio Gonzalez 702,Cremerías La Granja 1973,Divina Costura,Del Pueblo 966,Portal de la Alegría 59,C. Mecánicos 4,Av. Pascual Alcocer Vega 308,Frutería El Güero,Calle Cocineras,Quintana Roo 5,Río Querétaro 758,Calle 26 de Enero,C. Diamante 303,Tortillería el sñr de la misericordia,C. Santiago de Querétaro 503,Guanajuato 62,Abarrotes La Ladera,Santiago de la Peña 201,Miscelánea San José,Raspados el dani,Carnicería los caporales,Abarrotes el Marqués,Carnicería y Chicharrones de Res,Frutería Bermudez,Cocina Economica Doña Lalita,Miselanea Rico,Chimalpopoca,San Luis Potosí 203,Avenida Nuevo León,Mini Super Lolita,HM89+9G,C. Guadalajara 120,Las las delicias,Cremeria Y Salchichoneria Chely,Frutería Juanito,Cremeria Hermanos Coronel suc. Prol. Pasteur,"Frutas Y Legumbres ""Alejandra""",Carnicería PEPE,C. 15 1236,El mercadito,Frutería San José,Carnicería Jovero,"Miselanea Lalo, cheve Corona",La Cevichería Sonorense,C. Antonio Carranza 3,Frutería la divina,Carniceria El Marron,Av. Popocatépetl 401,Av. Popocatépetl 20,16 de Septiembre,"El Mexicano ""abarrotes""",De Guadalupe 83,Blvd. Fray Antonio de Monroy E Hijar 49,Av. Popocatépetl 3208,Plaza Jurica,Frutería y Abarrotes María,Carnicería Hugo Juárez,Carniceria Juarez,P.º del Mesón 5,10 de Abril,Fruterías El Mirador Suc. Cerrito Colorado,Fruteria la divina,Del Real Tortilleria,Miscelánea Arturo,"Miscelánea ""Mi Consentida""",Miscelánea La Semilla,Av. Prol. El Jacal 1004,CENTRO DE DESARROLLO HUMANO LAS TROJES (PIRAMIDES),Alux Eventos,Fruteria hermanos vidal,La Fortaleza Frutería,Prudencia Griffel 213-int 3,Cremería Hermanos Coronel - Piramides,Súper Fruterias Bermúdez 2,Miscelánea Ramirez,Santuarios Residencial,Frutería las delicias,Super fruterias Bermudez,Salon Eventos Quinta Real,Diamante 202,Carniceria ali,Cjon. de la Cruz 1,Priv. capulín 140,"Carniceria Y Carnitas ""Moreno""",C. Cam. Real 2,Rancho San Pedro,FRUTERIA EL PARAISOR,"Carniceria ""Tito""",Carnicería Juárez,Cremeria Flor de Alfalfa,Aqua Rancho Bellavista,Super Carniceria y Pollería Hrns. Sanchez,C. San Germán 38,Tortillería La Obrera,Cremería Hermanos Coronel Tintero,Av. 5 de Febrero 7,Almacen,Camino Real de Carretas 354,Mirador de San Juan 55,Senda del Amanecer 86,PUNTO INN MILENIO III,Sendero del Mirador Milenio III Park,Mirador de San Juan 78,RINCONADA PEDREGAL,Naturalmente 🌿 Magia 🕯️ 💆🏽🪄,Papelería yoyo,Turbo Parts
Frutería y Abarrotes María,8.746797061482152,7.343888111357476,6.8724616957655815,6.539718299557799,7.38308868568395,8.09593600748567,6.965547403248002,8.678151526057984,7.868058793290602,8.68852467607026,8.878477322664091,8.280324207373813,7.788137836276769,8.616117817271064,7.73693995707563,9.165400259801606,8.108307391297577,7.242722970162916,8.258286748099307,7.481014706773909,8.729104544814088,21.23418641334946,21.68095225204849,18.786328956279753,17.775730406550775,18.54065699672888,18.334876076726584,19.09006172427029,18.73340679253389,21.567469404378784,18.421674351860258,18.79321649496068,15.06056645011775,15.445212374080095,14.567144199477985,16.22957587222177,14.063707522553335,14.569848008171562,14.929900658542124,15.09790110939941,15.132435095663354,15.577715163958421,16.062114175702924,15.656349114855837,15.083969167957118,15.034435202955205,15.294265275188003,3.1963541655116607,2.817957249596487,1.5323353637992567,3.536173799091375,4.0564196725390245,0.9851829243399839,2.207521827755845,4.430921944372452,0.0,4.291004808095517,2.6323760291065343,0.9351671651136872,2.68558676455418,4.884874295204465,4.974675845034398,3.9941503509690013,12.644468638373915,14.026126066771765,13.948895672030554,13.623311335600452,15.040068950603027,15.426461248286035,13.986148872251105,15.175920199555842,13.364650773247494,15.094003659730475,13.915602004709461,14.660942675527581,13.869406628176113,12.752171428292565,13.700757950887837,15.989395721999081,7.182373042500629,7.204573270332609,8.003353675921028,8.799180476730522,6.632151424955469,8.82443206513906,7.578703738162056,6.660377832959713,8.818869761649474,8.556318357569404,10.373955313710328,8.146934142249304,7.913815196199995,9.68954748536814,7.534170484540618,8.039176343630244,8.448367842530804,7.119274405926651,14.77458080215807,16.02609798510111,15.230833183547995,15.238286842153068,14.891458544459148,16.153764465947308,15.688095443218927,15.609589967194811,15.183419199739198,15.444810569410272
Carnicería Hugo Juárez,9.434741087588526,7.875763034679219,7.312940444539736,7.792767950417146,8.136694350053892,8.09090909936059,8.162875095859487,8.335162795553801,7.886430976709949,9.848546829310077,9.35631848946911,8.947905385272675,8.246296681623313,8.950084303171883,8.715227028890304,10.301998802206489,9.326068539023968,8.074205838685927,9.312784173097809,7.655438802757035,8.319587339614236,20.6466539530779,21.03545311373732,17.6905066559919,16.633167597856037,17.263017320493287,17.37356857345033,17.977837632835232,17.605710683810774,20.965061260031565,17.13416360654698,17.67803326635878,13.169240855177605,12.88131511308461,12.12240767712267,13.784014005901051,11.4611966952713,11.97277138740721,12.593318585937181,12.771014691119046,12.48458017168779,13.384634943186514,13.470883577974742,13.838477664383525,12.545754964892835,13.134464727553414,13.344451163827017,2.6782872871356784,2.8659736839546808,5.226387242621279,2.0284232700839597,1.5776241684485885,5.0504642451382695,2.7904021693585856,4.156624612118947,4.291004808095517,0.0,1.700913203834141,4.5350695771752925,1.9537990441272624,0.9522297530460506,1.6937157641515856,1.9892616229188207,9.671833089131656,10.221980516005102,10.119026456293911,10.15450014575723,11.251341995066165,11.550498805569156,10.403239564065752,11.308409601280047,10.31846354762918,11.257449391295374,10.156955734542974,11.001147791200253,10.127790190029042,9.294828946305445,9.948289428091034,12.164503001325848,4.142093863253977,4.315218292094403,6.361362256467663,6.355545560431776,3.0589151918649096,7.085267338965617,3.472614444124797,3.0669686819784125,6.438412325168728,5.549444208010871,8.254695020904933,4.714017554180575,5.266468310752015,6.840215964766646,5.755505907791494,5.378956450275745,6.618651396139141,5.823753854372994,13.923850735997908,15.466022039831776,14.389089772428594,14.358043292347906,14.00541145143342,15.597494249894195,15.027144929165376,14.87552469091831,14.506060055144195,14.613261000016301
Carniceria Juarez,9.218261412385978,7.6709197099768724,7.121008642101708,7.299030454129597,7.853177821978007,8.111702086196333,7.705321176033291,8.5026357934389,7.890221425063214,9.456283821072837,9.221447233588693,8.725701029668462,8.08492138060905,8.861380150944703,8.362698355082191,9.929491400960055,8.897630062907664,7.757405911709193,8.948043630851412,7.586482319567087,8.513932358492339,21.06558328289331,21.47891380709093,18.29170202012667,17.245710109713023,17.932554128898637,17.920091189858688,18.587192959522415,18.218834648858554,21.391352507034036,17.806739018099798,18.28671720016637,14.048469160270281,14.021538593481406,13.21027099302313,14.88466058502936,12.605307891484706,13.119030233020846,13.642718089401848,13.818072534001923,13.654488413926329,14.384234436571937,14.625656017044625,14.694601282548154,13.673540038824832,14.016789786451882,14.248273681242656,2.289150041461979,2.2160177333333304,3.7491496003210685,2.0180326727197344,2.127034574389957,3.4689421753729497,1.7613138391773266,4.01123399482012,2.6323760291065343,1.700913203834141,0.0,3.0212917428544186,1.1661446696761617,2.457608002861806,2.8433257715265796,2.3306439625806528,10.945422773505195,11.809291127961316,11.714641363746912,11.622237678599008,12.836446028770506,13.164621635576628,11.913892680317716,12.91933409784999,11.626468737181932,12.858289511783308,11.72858255173122,12.54146564470135,11.693446241544928,10.753203038270787,11.51705364785213,13.763617065203736,5.336919181273142,5.445161622944083,7.008064932106903,7.353677640727265,4.4719830727192535,7.799737311531446,5.133303629282854,4.490369831053633,7.411301105616049,6.7738457580757645,9.159863403014516,6.107937903868553,6.320859481432356,8.024866674955724,6.436812562434232,6.44309268891256,7.356937141865318,6.292714211672792,14.398171462342724,15.839990251228294,14.8645395561156,14.848446804443165,14.494593577198998,15.971107621433768,15.437057968557012,15.312969133445339,14.917504602866677,15.086831765325572
P.º del Mesón 5,7.841304660942603,6.464430985690006,6.009276069345077,5.619929678190108,6.485564727802113,7.256185548506267,6.045055285271685,7.866197268135972,7.0296532224426125,7.760723208039504,7.986175216613152,7.37984324124107,6.908874719033957,7.737555838780483,6.821910894225939,8.236859277074808,7.180689077185594,6.341269677558821,7.336324551464321,6.633135617445923,7.924076759662245,20.375503720232942,20.826572614366693,17.98600961705959,16.984592860645215,17.763229342627312,17.520825479096995,18.290649511141073,17.937003346420195,20.70945158358124,17.645938211556548,17.995136626455704,14.389869148927389,14.895126361506282,13.999889889389125,15.65023175860237,13.532969132090775,14.033537169771307,14.33873965847382,14.503609202334392,14.602274482003022,14.955200379749463,15.513324271891971,14.969824940649985,14.531348623032265,14.365338127295507,14.631570686025896,2.85651466117153,2.4504479754468043,0.7361990596780444,3.353826548390504,3.962679130604334,0.6149249581089867,1.9855623155666595,3.7915594561499053,0.9351671651136872,4.5350695771752925,3.0212917428544186,0.0,2.6907507314732153,4.971159016495546,4.897436644130932,3.805356198418421,12.211526846388939,13.829617210639706,13.76331762766322,13.314101222771741,14.830266686889946,15.250361234468231,13.710073173686942,14.997682445945964,12.941823307701142,14.903209635206341,13.702283931950442,14.405778753291367,13.650038525756854,12.448123458091679,13.486838284973464,15.788392283660356,6.889811311775901,6.87603291674542,7.3955921180042745,8.318457494927774,6.500874695349894,8.210759706456406,7.602466573625406,6.533355712870318,8.324808798228533,8.206614892769112,9.795561911535275,7.918688823571428,7.503376840840052,9.274646646762283,6.966493538705975,7.627159697757542,7.86042327041267,6.483351325692348,13.963318084860992,15.179160614344088,14.416236238979534,14.42792931857159,14.083542203284937,15.305987906420505,14.852367372048622,14.781683654705411,14.351575435047089,14.628060396003224
10 de Abril,8.066416892556752,6.514858116218257,5.962535770209415,6.19241770713105,6.707089779014247,6.945593471874456,6.591514867336186,7.3418114721428624,6.724076780786587,8.333386075856644,8.061665203901075,7.573646788280915,6.925673419820461,7.698200317451523,7.229199716562825,8.80366137093257,7.78107600243728,6.616057410631478,7.818396821289131,6.421364379625443,7.355146854105905,19.918966408718898,20.335452019649086,17.179309803137595,16.137110342214935,16.837063145660032,16.796579349290788,17.476324566056324,17.109223209909935,20.245562437810143,16.712202038431766,17.17601739062417,13.02867709795587,13.127962959534004,12.290532812288099,13.96528948495502,11.720611286017927,12.233044521542704,12.700816791429077,12.874278832040757,12.780396598039761,13.41511269521385,13.738337226109792,13.664085939552642,12.774175214579422,12.998310955384579,13.237658243930294,1.123223870417632,1.082573828951731,3.336616722058764,0.9808331156472142,1.379446688158903,3.260200807340644,0.8370224726485607,2.845281119126147,2.68558676455418,1.9537990441272624,1.1661446696761617,2.6907507314732153,0.0,2.2805261862400528,2.289252176556365,1.3978130090607859,10.157823904781765,11.349881263949136,11.269978578041632,11.004320136054593,12.366923824684116,12.744922572195389,11.344210915833502,12.494865778783371,10.860225897145053,12.415635810453987,11.244569690871815,12.006478094335826,11.200546370890727,10.13193951552363,11.030148258651376,13.313096616657182,4.591209466797129,4.6513211114904065,5.948772188691467,6.435927705393863,3.9504793178430684,6.754450370223958,4.929789324033113,3.977837444350515,6.479720411719074,6.005915993727076,8.176216728232063,5.49674766421891,5.454418097884044,7.206384937931519,5.396944685518073,5.579391675692542,6.324928964741584,5.190993170057475,13.265340812235365,14.690797214138781,13.731294162360603,13.717857259354119,13.36426348556425,14.821770797850682,14.29293493199751,14.173012007454837,13.774108455156895,13.95298865497725
Fruterías El Mirador Suc. Cerrito Colorado,8.940404856969696,7.398291965361606,6.839721677232099,7.467777563570391,7.694413586124685,7.501751071985592,7.811382605107496,7.677439447063251,7.308241898598026,9.438281924177655,8.823383628936787,8.462568453514436,7.741198906328443,8.400180301491286,8.299243716826874,9.876474616066542,8.941280657915126,7.650069711311254,8.89480815235735,7.1154041593461805,7.650571525441232,19.843405056876946,20.223948855856662,16.836829451472017,15.777899254988899,16.391662760290004,16.535933670379393,17.121528889208125,16.748869884048208,20.159055577859746,16.26219387945871,16.822309846372466,12.255445358193708,11.932119071413913,11.177908297866086,12.837519057620979,10.512239292703448,11.02347897526052,11.652772557751682,11.830627377177645,11.533822619164946,12.450051125598373,12.520666961281961,12.928424454268468,11.597543982714171,12.220107197608407,12.425715368635846,2.6120943776503998,2.9112022649864566,5.609794885844551,1.9057750623713312,1.2590434203686787,5.535024877990642,3.0519016462856716,3.780061070316846,4.884874295204465,0.9522297530460506,2.457608002861806,4.971159016495546,2.2805261862400528,0.0,0.8624665244617489,1.6544111747018295,8.719963829613592,9.356731130632037,9.260037459333175,9.231481064779283,10.38479696302868,10.707405544692413,9.495702584049171,10.462409556465891,9.36828690004439,10.402869473735361,9.280912116663746,10.107545457938306,9.247969031744363,8.36842197712823,9.070329385409076,11.308689364872517,3.1990400097785363,3.381843431196794,5.541653025238251,5.435593542613069,2.110716929233143,6.235362655051547,2.7015823883627426,2.120342556058828,5.523433791912315,4.599367084709402,7.3465012729141375,3.7677634902863213,4.341207061664358,5.891421455174845,4.932288795135294,4.4510449009648605,5.765652605024044,5.080450903910893,13.115814384525812,14.687268744722257,13.579411620506354,13.543667203802539,13.192368311659127,14.818525171523472,14.237328398004166,14.07694341049468,13.717152766203913,13.803602329908035
Fruteria la divina,8.130677013271942,6.599834883713054,6.045368494803841,6.745820757638334,6.910632811808144,6.662155636515853,7.072810614848712,6.821599699768575,6.472304911771156,8.663786747159635,7.99952381582363,7.657570154265126,6.930176750902749,7.571275443321237,7.525613523859767,9.09381316961437,8.180666525632363,6.875043214514357,8.11825877249018,6.292828881927788,6.792939229263055,18.991836555005616,19.37485925827858,16.005827353629687,14.947742223211074,15.572164203115845,15.696625439978488,16.292088056210705,15.91972183084906,19.30829229984987,15.443144304227562,15.992500597699408,11.480828153956057,11.258956860860076,10.478732831737258,12.146747870021512,9.838808258741944,10.351989232572866,10.937707252977432,11.11489927431126,10.87528389392245,11.71651689380284,11.855562540389558,12.148255785342815,10.9177888354865,11.44635373671036,11.658965028940063,2.221942033601504,2.590427928211713,5.467767707093864,1.571800755559678,0.9349532429615336,5.493965322162407,2.9131232183334417,3.0736004862318804,4.974675845034398,1.6937157641515856,2.8433257715265796,4.897436644130932,2.289252176556365,0.8624665244617489,0.0,1.1685445434818404,8.119371839787394,9.06901774228847,8.986278329480442,8.792488791831964,10.089029434090222,10.45839209987309,9.10347112918331,10.208814014057255,8.792041715864956,10.132241797928092,8.969570711881378,9.749900382597447,8.928063525929975,7.921668901302337,8.755768118069733,11.031601545360148,2.520589085511064,2.662547954673101,4.6920917988389546,4.675167668227844,1.6690669711732897,5.4001456565573935,2.743201219892951,1.6941337415891837,4.753838001636659,3.9544583177991828,6.564963044648236,3.2716242286081143,3.594557576673772,5.227295492758197,4.083499876338148,3.7103752183625103,4.932007679213884,4.217991005801428,12.264976478921042,13.829729644253852,12.72913586589823,12.69488091979582,12.343097120864348,13.961037099774197,13.381936299895184,13.223615251636536,12.861501934988212,12.9533507562209
Del Real Tortilleria,7.445532808985257,5.886917303573601,5.3241466880758965,5.8512296852918775,6.152242874564663,6.120011433623173,6.208452008638341,6.402281467291812,5.911901812443414,7.87340514158558,7.369150818389705,6.95892455849462,6.257249304297125,6.9660105742709355,6.7373863171401815,8.322934276648105,7.359063433193223,6.093571399385013,7.334959738679103,5.670871926665879,6.395614657765665,18.847999527428865,19.25071476880093,16.003355342145852,14.953233369650698,15.626208999063135,15.648769428522137,16.29672317843703,15.927010104306417,19.170685226363844,15.499625636826128,15.996203709249537,11.718042654089729,11.744955341151986,10.91619507042435,12.591366625340935,10.334628394182754,10.847592660165017,11.336311346515553,11.510755444818825,11.39214881496381,12.06572230834603,12.35372529212255,12.363995047730935,11.39282149674277,11.68644622531989,11.918736472279972,1.0536422292053718,1.4297614454527208,4.337725411941547,0.4590764608201093,0.4213024550605743,4.413199960704567,1.8296449540057358,2.180016347094898,3.9941503509690013,1.9892616229188207,2.3306439625806528,3.805356198418421,1.3978130090607859,1.6544111747018295,1.1685445434818404,0.0,8.760053706755555,10.047732414232089,9.975818082528919,9.636215240245013,11.056671641219106,11.459362648995016,9.992414308875112,11.207477256694673,9.463137970884985,11.118851198303627,9.93042192684386,10.667215088076524,9.882236205371164,8.764290539084751,9.715264698878777,12.009928787828978,3.204976087219303,3.255690982955032,4.688082816299151,5.056731541410789,2.696442151228729,5.4729912866547314,3.9067773515063333,2.729556511467401,5.106305249792331,4.611301422794211,6.834555302248483,4.153909038772977,4.06014159676397,5.80875936713171,4.110123855968675,4.184832272698207,5.027569565189848,4.015878526159607,12.14935778944888,13.63821159384786,12.615995652106385,12.593976201441793,12.240060283743892,13.769686244256611,13.217607460162897,13.081004803956612,12.696564945423066,12.839373147844475
Miscelánea Arturo,9.224152186002764,8.697630572634983,8.538814645105093,9.915912507909672,9.109681587638141,7.720993564843951,9.884542455803448,7.056711026497102,7.77012801660249,10.265558749959013,8.792384465098143,9.076605942722553,8.588648973999682,8.434472766052222,9.606752819808687,10.38470158165538,10.205857682702721,9.239299007912622,9.895532187353076,8.063394278450923,6.923578177368583,13.633940786046225,13.867846270177335,10.093405201338697,9.118124085697502,9.382032349215391,10.0921841950611,10.307444495866582,9.95989480381302,13.887043152532865,9.253565592530204,10.045481317427868,4.865646747952388,3.4088887340612404,2.930444824463854,4.385474386819139,2.106040887701029,2.546854392023148,3.5124958306482386,3.675528061181958,2.9454780541508567,4.425093140847558,3.9319299847795954,5.522366381106635,3.138153030003125,4.8215867425646195,4.87103885609557,9.448122076546628,9.830702554682807,12.503366438712172,9.192896659382154,8.847993383027239,12.814790238362518,10.44206463651134,8.549748853887253,12.644468638373915,9.671833089131656,10.945422773505195,12.211526846388939,10.157823904781765,8.719963829613592,8.119371839787394,8.760053706755555,0.0,3.841503728581575,3.949847726582951,2.136544486598585,4.277850968102173,4.960144592253195,2.7714498764029902,4.762952354412301,0.7420965922984909,4.550665084560807,3.5608270614255564,3.463766442352821,3.4568060039036297,1.8852577923126324,3.450759765423533,5.073711062618029,5.608504618253938,5.513186289071798,5.221277881500963,3.9190083783803584,6.618572139269714,4.5936260033362,6.867029475988925,6.614066265997584,3.9365181110593435,4.171727130495299,3.1297558138584685,4.982941391623166,4.731061002431159,2.9574189103241166,5.429596783540845,4.605593697779447,4.719186424784808,6.137862535282662,7.744555531645064,9.460017306612082,8.072684414089515,7.964185634738093,7.716136379456734,9.563869163523266,8.92164936367808,8.651109679881852,8.525283905679307,8.249194080996856
"Miscelánea ""Mi Consentida""",12.618146741805436,11.818135917838346,11.539511627322325,12.881473370190786,12.247379688283644,10.978992222566147,12.940014753818819,10.420256014236394,10.976950580571904,13.625663577925048,12.213954689975463,12.390916754112572,11.803768393838297,11.81165495676765,12.816128303900713,13.813417349687022,13.471876997131538,12.348888426824047,13.194576612104457,11.190783996772781,10.29306393443723,17.044844641019132,17.223563451554597,13.448799759960206,12.552759106798627,12.663645846999017,13.553266417579458,13.624669367613686,13.303940223461947,17.270523445040844,12.542847546040651,13.390153626260856,8.337958575116433,6.146138641600176,6.166329050735813,7.035044995922363,5.397851042193459,5.6067322034848655,6.721253872238344,6.838278152563139,5.669332753974466,7.56926112321213,6.392403830500039,8.915256600030174,6.058212350475922,8.295023017993476,8.262863597633794,10.976651352503188,11.38367153264252,14.286616130959429,10.506459723720887,9.972006781465815,14.443139961959217,11.874987973056998,10.629048216648526,14.026126066771765,10.221980516005102,11.809291127961316,13.829617210639706,11.349881263949136,9.356731130632037,9.06901774228847,10.047732414232089,3.841503728581575,0.0,0.1807464767773528,1.775144110521936,1.0294539114067822,1.4482844038525668,1.2238951306265569,1.1949991525843813,3.5601792153964076,1.0750690619188457,0.28183070887855605,1.1011894548547152,0.3856990986697345,2.065204167054946,0.4250550511588808,1.9633118534514362,6.978901248441709,7.046847608286416,8.041163948641483,6.449239002647244,7.40097506128673,7.668869012267044,6.794045387262617,7.3750088673858025,6.541326025745017,5.851624604871943,6.585840086366425,5.912030498755301,6.711052439632515,5.279343537987238,7.996664384421801,6.610665872373877,7.603673168181215,8.799713627058024,11.523216672667521,13.208942964333886,11.82410260562921,11.708903002281849,11.483045951658719,13.306374416889362,12.673381144589671,12.39566664023837,12.302782761644993,11.98796953969865
Miscelánea La Semilla,12.657684133694111,11.838198904707347,11.552074638902308,12.889316312542675,12.267899401021403,11.010427884770118,12.9537508744825,10.460800183511374,11.004678486694797,13.66118192767429,12.256350392334014,12.424295146590973,11.830567221093522,11.85090581262469,12.840926268473092,13.854594710732323,13.500069845466218,12.3672800670816,13.225683381642673,11.212519524218287,10.334328670157687,17.201625908017945,17.382775272306414,13.606588685609829,12.706602505530414,12.823833440795939,13.706361380706678,13.784050820489467,13.462112870056062,17.42858248363253,12.702686125493205,13.548345482769745,8.486051689704293,6.311329445613083,6.318478530929814,7.204475073144249,5.544521463549217,5.761734842506032,6.876151100170961,6.994961698192868,5.8328752549082115,7.728294626735388,6.563467963914474,9.06776272753213,6.218923171852286,8.442996002121875,8.41445242915672,10.912573041757568,11.31959393617497,14.2272575345943,10.43419549088205,9.893274765347725,14.376302174037518,11.80428695760814,10.592170839313672,13.948895672030554,10.119026456293911,11.714641363746912,13.76331762766322,11.269978578041632,9.260037459333175,8.986278329480442,9.975818082528919,3.949847726582951,0.1807464767773528,0.0,1.9126929556594743,1.1449442616981,1.4906654126306869,1.3833777733846413,1.236737712915843,3.6931994103432046,1.1460205259505198,0.422612772611892,1.280514730007842,0.520044879623745,2.141966528109317,0.5001472938836986,2.049079621571366,6.926415568228765,7.001282940872062,8.053731527975602,6.456742614757807,7.319716562602927,7.698255781148274,6.681878438544712,7.293007277087236,6.5518570004898224,5.824231605331014,6.645559807710061,5.849599928308942,6.68915695098707,5.2900215127557555,7.995553302922299,6.590844910402277,7.622158399833439,8.799999409575364,11.65004583917461,13.340398792297057,11.954769206685551,11.840337431175376,11.611557806106791,13.438645729606538,12.804314108057293,12.527385701383222,12.430039767540201,12.12021314304559
Av. Prol. El Jacal 1004,11.219621902433776,10.56031733498388,10.340182834627027,11.708609696270583,10.983268371366592,9.645420038267979,11.721830239415578,9.02822543685821,9.669687692488552,12.249144450819527,10.798750991070895,11.034874919894227,10.497214518601782,10.41925738292956,11.517631210399774,12.399028301298364,12.14601602360184,11.099770400629096,11.84991977840023,9.925361143946613,8.89714658732627,15.315211220359576,15.506336996343174,11.72535341714269,10.81169890426352,10.954264238316778,11.809055944731316,11.909875894357388,11.582585508357239,15.547117607102015,10.831414414915505,11.66885909920263,6.579455781525946,4.491762209354463,4.423017511558289,5.425067637359156,3.6371077988520004,3.8779779054569374,4.989358269845203,5.115481528129514,4.001920714546189,5.858853031783406,4.811989248921581,7.17065686466374,4.36429182949062,6.5362168513147,6.51528645168969,10.46946107485015,10.871061119862746,13.69713601987802,10.091254698323663,9.634610277560189,13.928097026356154,11.424842391751197,9.860454589745741,13.623311335600452,10.15450014575723,11.622237678599008,13.314101222771741,11.004320136054593,9.231481064779283,8.792488791831964,9.636215240245013,2.136544486598585,1.775144110521936,1.9126929556594743,0.0,2.148420951511202,2.8263656920010294,0.6353343741506509,2.626464247802858,1.7859234339874042,2.4149941551900347,1.4957694883007049,1.361588646800923,1.3942576329149454,0.8723853347930242,1.441639904239091,2.993160413658698,6.441879430628175,6.438525230143608,6.884556430952026,5.37330977037446,7.151358202935783,6.387861618617811,6.921146809250025,7.134354822945196,5.43692907774777,5.115230136207417,5.109073862117239,5.521567069655011,5.887835389362203,4.223242520397119,6.954008531020316,5.7717766369167745,6.408181822109623,7.730451290771485,9.75187795563564,11.434329774784034,10.049878285837586,9.93433795388845,9.71022357957576,11.53149551334635,10.898999479957396,10.620976153522989,10.530953269339554,10.213120323562721
CENTRO DE DESARROLLO HUMANO LAS TROJES (PIRAMIDES),13.32666978367189,12.603323118934057,12.351407307365742,13.70703180668314,13.030130427964133,11.723593570009424,13.745590051848975,11.130084040635113,11.735718466454363,14.348687656178841,12.911455019448152,13.124776219571872,12.564210176166362,12.523122424797588,13.582168426934595,14.51284263911238,14.223973243130523,13.139091052454374,13.93586024504211,11.971209000890877,11.000315470001476,16.9689815870512,17.1187563548611,13.370259810593824,12.521915978386549,12.558879160859815,13.527131916585226,13.526581985120579,13.22134423972217,17.17935992557871,12.442810010041569,13.307052357381686,8.390383486852475,6.023045033081642,6.201441187272195,6.835747585493901,5.501691374489147,5.620122808714309,6.7187708905864705,6.814067181469858,5.576949388792122,7.509129812522419,6.173183657582949,8.917689143959766,5.9963322572175635,8.349001892798725,8.280148097381426,11.975091920512776,12.381950402486277,15.276804935599978,11.515655639834009,10.988237687245267,15.44438911209627,12.88190607307919,11.579105208805489,15.040068950603027,11.251341995066165,12.836446028770506,14.830266686889946,12.366923824684116,10.38479696302868,10.089029434090222,11.056671641219106,4.277850968102173,1.0294539114067822,1.1449442616981,2.148420951511202,0.0,0.6881163439516373,1.51551418745451,0.5396786544470661,3.8352975455162177,0.31783929697780383,1.128154092677942,0.840204028550745,1.1856482409907994,2.743318439637761,1.3436000784123998,0.9656413984035542,7.96259008606195,8.018484127407465,8.86191469977354,7.292714073562384,8.42025504430379,8.432478382555496,7.822263595087277,8.394908844123957,7.374922953257984,6.789490859452529,7.232389246298834,6.911881407832565,7.633671220442196,6.120063916746754,8.860145416142588,7.528597379646487,8.406302381304336,9.656826654285517,11.74252100075498,13.385152707783206,12.011756983607865,11.89080193405606,11.689334117308933,13.475588042913344,12.855663626142828,12.572555183206639,12.515666704128016,12.162121673258891
Alux Eventos,13.968551186749892,13.216059657250353,12.951419776095985,14.300355626433232,13.644097561586053,12.35246371713348,14.349182127580633,11.770604345411318,12.359175588757509,14.986176271901378,13.556576892441845,13.758111041698644,13.187350172591362,13.163761075794667,14.203413846059991,15.157926675626946,14.8509499893443,13.749756841401267,14.566802152803357,12.585793689204621,11.641580894429609,17.590224612039012,17.731425170858177,13.993743383890637,13.158819826729879,13.175808909964028,14.164233378186017,14.144341958137904,13.843852487087409,17.796046301813348,13.061257860559678,13.929327268392093,9.050562602783273,6.650754828872042,6.863227326082384,7.437265883355386,6.175720358929294,6.2799080531256175,7.372033308408276,7.462536208861692,6.214628976653241,8.147403511602215,6.771543796930794,9.567105719221537,6.639295378455045,9.009529292320751,8.933793164674125,12.400987724069283,12.80797771367207,15.717208351480265,11.917356259196842,11.370071004929427,15.862978748491233,13.28849887926622,12.076442212047017,15.426461248286035,11.550498805569156,13.164621635576628,15.250361234468231,12.744922572195389,10.707405544692413,10.45839209987309,11.459362648995016,4.960144592253195,1.4482844038525668,1.4906654126306869,2.8263656920010294,0.6881163439516373,0.0,2.191299169221261,0.2542036073006891,4.523399753180055,0.41790166958481756,1.6408106458515601,1.5269802047246155,1.7226898058658509,3.373440739202203,1.8447875334294044,0.6952971237256134,8.416962263981647,8.490176069539947,9.455713217502199,7.872972735122111,8.794705080178273,9.051929568419542,8.092804764356528,8.767089501796757,7.960737025119165,7.299862025467893,7.88731574455834,7.339211097190859,8.158305896414657,6.700563188133605,9.429474142075719,8.057285688197066,9.00872943461945,10.230530071750529,12.42314974144499,14.060270921550662,12.688882193928773,12.567303662001894,12.368671734994914,14.149761982817784,13.531765026254314,13.24811644967287,13.1953548128149,12.837537674693396
